"content","date","good_ID","good_name","commentTags","replyCount","score","userLevelId","userProvince","user_ID","user_name","score1","score2","score3","score4","score5"
买了六台一匹空调物流非常给力第二天到货联系安装后也是第二天就上门安装了高效快速运行很平稳噪音很小值得购买,2024-06-24 22:43:13,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,0,上海,20988684023,j***f,2000,200,500,500,50000
赶上京东响应国家政策以旧换新旧空调折价330元新空调到手价才530元非常划算京东购物非常省心物美价廉申花是名牌产品去年就买了一台用的非常好制冷快质量非常好快递神速包装完好服务热情周到,2024-06-19 20:47:59,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,北京,20964282054,j***9,2000,200,500,500,50000
京东下单送货很快到了师父约上门安装配合买家什么时候来装服务很赞空调吹着挺舒服的经济实惠的一款,2024-06-29 16:06:38,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,0,广东,21007747873,夜***兄,2000,200,500,500,50000
已经购买申花品牌空调两台了都是变频空调的制冷效果不错价格也实惠店家服务态度很好安装师傅速度也快这个夏天不怕热了哦准备介绍朋友来买,2024-06-27 12:29:21,25864924186,大1.5匹一级能效【冷暖】节能变频,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,103,海外,20999073217,j***q,2000,200,500,500,50000
购买安装都很顺利机器没问题对得起这个价格安装也很顺利小哥很两口子大热天很负责很快就装好了感谢好评,2024-07-06 13:20:00,25864924186,大1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,北京,21033147105,9***8,2000,200,500,500,50000
京东购物第三台空调不错哦外观漂亮性价比很高制冷效果不错非常喜欢质量有保障安装师傅也很负责任很满意的购物值得推荐,2024-06-17 12:07:56,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,1,5,201,天津,20949284296,j***c,2000,200,500,500,50000
东西收到以后马上就拆开了发现与图片描述一致不管是做工还是细节都是完美卖家发货也很快服务也很到位好评价格很实惠店面很大服务也很好老板服务热情在这家店买东西买的放心还有就是客服服务很好超赞的哦,2024-06-20 15:34:14,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,海南,20967740629,u***h,2000,200,500,500,50000
购买的东西不错给公司买的包装很好很安全送货快服务好还没用等用一段时间再来追评希望质量不错吧希望不要出什么问题如果价格还能有更大的优惠力度就好了先给个五星好评吧后期来追评,2024-07-02 10:22:45,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,四川,21017921492,j***2,2000,200,500,500,50000
空调制冷效果不错(*^__^*)非常满意的一次购物物有所值比实体店里实惠多了已经是第三次购买此品牌了,2024-07-04 02:01:49,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,1,5,201,福建,21024666116,j***r,2000,200,500,500,50000
京东上比价好多家最终选择了这家价格美丽产品质量OK制冷很快买这个很划算一口气买了4台效果都不错,2024-06-21 09:33:21,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,广东,20970931849,A***-,2000,200,500,500,50000
价位相当香制冷效果很好我这屋子将近40平买的一匹半一直在屋子里坐着的话开28都会觉得很凉爽申花老品牌真心不错啊,2024-07-01 14:22:48,25864924186,大1.5匹一级能效【冷暖】节能变频,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,203,辽宁,21014826319,f***D,2000,200,500,500,50000
空调很不错哦小巧好看质量蛮好试了一下制冷挺快的小房间用1P的足够了声音也不算大性价比可以的卖家发货快物流快客服态度也很好有问题都积极帮忙解决,2024-07-06 12:26:20,25864924186,大1匹一级能效【冷暖】节能变频,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,浙江,21032975781,j***8,2000,200,500,500,50000
物流速度挺快给发的顺丰客服态度也很好很负责任1匹空调挺猛凉快性价比很高总体来说挺不错的,2024-06-22 14:36:08,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,203,河北,20977302525,望***穿,2000,200,500,500,50000
朋友推荐购买的要不然我还不知道这个牌子实际购买安装试用了才知道朋友诚不欺我真的是物美价廉的好产品从购买送货到安装服务体验都很赞后续使用也没问题屋里嘎嘎凉快推荐,2024-07-01 10:35:05,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,北京,21014001657,夏***开,2000,200,500,500,50000
夏天到了租客嫌热买在出租房用的小卧室1p就够用了百亿补贴价很值安装服务也很好专门加钱选了送货上门包安装服务老爸特别满意,2024-07-11 19:48:00,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,四川,21052597385,w***p,2000,200,500,500,50000
质量非常好与卖家描述的完全一致真的很喜欢完全超出期望发货速度非常快包装非常仔细严实物流公司服务态度很好运动速度很快很满意的一次购物质量很好希望更多的朋友信赖,2024-06-20 15:34:39,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,海南,20967741566,u***h,2000,200,500,500,50000
在京东上看了很多家觉得这个性价比高评论也还不错出租房里买个划算的师傅安装好后试了很好夏天用真的太合适了师傅态度也很好值得购买,2024-06-13 16:04:52,25864924186,大1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,0,海外,20931217605,u***g,2000,200,500,500,50000
好产品值得我放心推荐也值得我放心选择京东自营值得我放心购买更值得我放心选购大品牌品质保证货真价实物美价廉,2024-06-25 22:13:09,25864924186,1匹五级能效【冷暖】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,上海,20993088638,J***2,2000,200,500,500,50000
下午收到货未安装暂时不评论,2018-07-13 13:04:29,25864924186,1匹单冷【10-12㎡】,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,4,3,203,#,11699749795,荣***g,2000,200,500,500,50000
非常好第二次复购前面买了3台这次又买3台大企业品牌这么大的东西快递很给力没有运损第二次商家给预约的安装非常棒专业下次有需要还是直接选这个品牌,2024-07-05 22:49:35,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,103,广东,21031676103,大***1,2000,200,500,500,50000
买的房子想出租出去又不舍得买特别贵的直接在京东上搜了搜就果断下单了京东的物流速度真的很快当天下单第二天就到了很给力下次会再来的,2024-06-21 20:15:49,25864924186,1匹五级能效【冷暖】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,北京,20974042423,j***6,2000,200,500,500,50000
空调非常不错值得回购我自己购买了二十来台了,2024-06-21 17:03:05,25864924186,大1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,广东,20973131038,j***z,2000,200,500,500,50000
外形外观小巧冷暖效果冷暖切换速度很快静音效果内外机很安静出租房使用性价比很高一口气买了10几台出货速度很快赶在过年前装好了卖家的服务真是一流他们把顾客的需求放在首位耐心解答疑问并提供了专业的建议物流速度也很快让我迅速收到了商品,2024-06-25 06:39:40,25864924186,大1匹一级能效【冷暖】节能变频,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,1,5,201,重庆,20989266153,煮***灬,2000,200,500,500,50000
价格非常的美丽东西还是不错的会继续回购全五分奈斯奈斯～发货速度很快东西包装的很好价格优惠我很满意还会回购物流很快物品完好无损用起来很舒服喜欢,2024-07-10 19:17:15,25864924186,大1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,海南,21048453229,就***8,2000,200,500,500,50000
大品牌的空调值得信赖物流很快客服有问必答经济实惠安装师傅今天安上之后试了一下没有噪音出风量很大值得回购大品牌值得信赖外形外观静音效果节能效果,2024-07-10 14:17:21,25864924186,大1.5匹一级能效【冷暖】节能变频,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,上海,21047446043,b***6,2000,200,500,500,50000
品质一级棒包装也不错物流很快而且价格合理很实惠很喜欢这质量真是太意外了实物美美哒触感很好很推荐哦~从没想过这么实惠的价格能买到这么好的宝贝下次还来你家,2024-06-29 23:13:47,25864924186,1匹五级能效【冷暖】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,辽宁,21009192722,w***1,2000,200,500,500,50000
发货很快已经收到货了商品和描述的差不多质量没问题关键价格也合适在这里买还是很放心的好评,2024-06-15 08:25:45,25864924186,1匹五级能效【单冷】全铜管,制冷给力|高端大气|设计精美|外观漂亮|非常好用|超级省电|风大马力足|安装服务好|安装快速|噪音很小|租房必备|耐用性佳|更为舒适,0,5,201,四川,20938242216,j***j,2000,200,500,500,50000
